transaction_id,date,branch_id,branch_category,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi,Inventory
TRX3917566,2020-09-15,87702,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,4.2,Anna Adkins,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.11,0.3,674531.0,202359.3,4.7,39
TRX5884235,2022-11-04,34991,Apotek,Kimia Farma - Apotek,Malang,Jawa Timur,4.0,Bruce Sanchez,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.13,0.3,659373.0,197811.9,3.8,44
TRX4846688,2021-01-16,48590,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.9,Rachel Williams,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.04,0.3,727584.0,218275.19999999998,3.9,34
TRX5871778,2021-01-04,40682,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.9,Mr. Timothy Meadows Jr.,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.13,0.3,659373.0,197811.9,3.8,29
TRX4776885,2021-08-17,89393,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9,Melissa Spencer,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.03,0.3,735163.0,220548.9,4.0,7
TRX3961459,2021-10-16,89366,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tangerang,Banten,4.0,Madison Yoder,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.07,0.3,704847.0,211454.1,3.1,28
TRX1496581,2020-10-16,29626,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bitung,Sulawesi Utara,4.6,John Villa,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.01,0.3,750321.0,225096.3,3.1,46
TRX8367242,2021-03-14,15943,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.7,Sandra Warner,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.02,0.3,742742.0,222822.6,4.5,0
TRX4772017,2020-06-04,89393,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9,Christina Jordan,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.11,0.3,674531.0,202359.3,3.7,7
TRX6619052,2022-11-23,25390,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9,Tiffany Clark,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.0,0.3,757900.0,227370.0,3.7,100
TRX9693182,2020-02-09,68616,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.9,Devin Morris,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.04,0.3,727584.0,218275.19999999998,4.0,95
TRX3473846,2022-01-31,94007,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.6,Juan White,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.01,0.3,750321.0,225096.3,3.2,96
TRX4866535,2022-02-04,95822,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.6,Ryan Zimmerman,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.08,0.3,697268.0,209180.4,4.2,23
TRX8119756,2023-05-11,47344,Apotek,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.9,Jessica Thompson,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.1,0.3,682110.0,204633.0,3.6,42
TRX4745965,2023-11-28,24116,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,4.6,Anthony Thomas Jr.,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.1,0.3,682110.0,204633.0,3.5,39
TRX9288772,2020-12-14,64264,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.4,Lawrence Young,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.08,0.3,697268.0,209180.4,4.9,44
TRX4911658,2022-02-03,56801,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,5.0,Deborah Molina,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.08,0.3,697268.0,209180.4,3.3,20
TRX5309452,2023-03-04,21680,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.4,Joshua Velez,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.02,0.3,742742.0,222822.6,4.6,3
TRX9495740,2020-12-06,44176,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.7,Kevin Jones,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.11,0.3,674531.0,202359.3,3.5,5
TRX5457820,2020-07-08,23569,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.1,David Mitchell,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.01,0.3,750321.0,225096.3,3.1,84
TRX7405033,2023-10-21,90692,Apotek,Kimia Farma - Apotek,Denpasar,Bali,3.9,Gina Middleton,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.14,0.3,651794.0,195538.19999999998,4.0,36
TRX5161722,2021-03-27,23057,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.3,Kristen Costa,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.09,0.3,689689.0,206906.69999999998,3.9,74
TRX2841641,2021-12-22,48130,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.7,Melissa Case,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.07,0.3,704847.0,211454.1,4.8,25
TRX7891598,2022-07-13,27405,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.2,Cynthia Perry DVM,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.06,0.3,712426.0,213727.8,4.1,10
TRX2510302,2022-03-23,53629,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.2,Leonard Davidson,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.14,0.3,651794.0,195538.19999999998,3.7,98
TRX8805509,2023-07-06,29124,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Madiun,Jawa Timur,4.1,Jill Woods,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.04,0.3,727584.0,218275.19999999998,3.4,45
TRX8271443,2020-06-10,63815,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.7,Gregory Young,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.02,0.3,742742.0,222822.6,4.9,68
TRX6491967,2023-01-25,98560,Apotek,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.9,Krista Glover,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.03,0.3,735163.0,220548.9,3.9,91
TRX4711668,2023-11-06,95822,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.6,Kathryn Kennedy,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.0,0.3,757900.0,227370.0,4.1,23
TRX9030232,2021-05-19,48243,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.1,Carly Li,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.11,0.3,674531.0,202359.3,3.5,3
TRX6111901,2023-01-15,29626,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bitung,Sulawesi Utara,4.6,Rebecca Murphy,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.07,0.3,704847.0,211454.1,3.1,60
TRX3907808,2021-06-15,12069,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.1,Rhonda Chase,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.04,0.3,727584.0,218275.19999999998,4.8,74
TRX1278045,2022-07-02,14845,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.8,Ashley Ortiz,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.02,0.3,742742.0,222822.6,4.7,59
TRX5281094,2021-02-04,33370,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.3,Andres Roberts,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.12,0.3,666952.0,200085.6,3.3,57
TRX6511099,2023-11-10,49504,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.3,Terry Price,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.13,0.3,659373.0,197811.9,5.0,57
TRX8271443,2020-06-10,63815,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.7,Gregory Young,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.02,0.3,742742.0,222822.6,4.9,57
TRX9328426,2023-01-16,53644,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.8,Jeffery Mccullough,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.12,0.3,666952.0,200085.6,4.2,72
TRX5935697,2022-11-25,52108,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.7,David Walters,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.02,0.3,742742.0,222822.6,4.7,66
TRX4803932,2022-04-13,99997,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,4.6,Yolanda Schneider,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.11,0.3,674531.0,202359.3,4.9,7
TRX4579073,2020-01-31,17232,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.4,Kathy Johnson,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.06,0.3,712426.0,213727.8,3.3,18
TRX1520152,2022-09-25,53959,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9,Jay Dodson,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.06,0.3,712426.0,213727.8,4.5,10
TRX3789978,2021-01-14,85805,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.5,Jennifer Walker,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.14,0.3,651794.0,195538.19999999998,4.1,0
TRX4963218,2022-02-25,20635,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,4.7,Joseph Owens,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.0,0.3,757900.0,227370.0,4.7,53
TRX4615193,2020-07-19,98811,Apotek,Kimia Farma - Apotek,Bontang,Kalimantan Timur,4.9,Robert Murphy,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.05,0.3,720005.0,216001.5,4.4,64
TRX6083421,2021-02-16,15668,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,4.3,David Garcia,KF751,"Other analgesics and antipyretics, Pyrazolones and Anilides",757900,0.06,0.3,712426.0,213727.8,4.8,37
TRX7484033,2023-07-06,19285,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.2,Andrew Williams,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.05,0.3,601350.0,180405.0,4.0,43
TRX5011654,2020-03-29,95955,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.5,Edwin Garcia,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.06,0.3,595020.0,178506.0,4.1,57
TRX1912567,2023-06-19,65395,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,4.8,Karen Hunt,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.0,0.3,633000.0,189900.0,4.4,26
TRX7187009,2021-07-11,55171,Apotek,Kimia Farma - Apotek,Ambon,Maluku,5.0,Karen Martinez,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.11,0.3,563370.0,169011.0,4.1,55
TRX5827082,2023-06-25,21909,Apotek,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.9,Stephanie Keller,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.08,0.3,582360.0,174708.0,4.4,45
TRX4461828,2023-02-04,31737,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Derek Cannon,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.02,0.3,620340.0,186102.0,3.2,45
TRX7844636,2022-06-09,76742,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.0,Gail Ross,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.03,0.3,614010.0,184203.0,3.7,17
TRX7908288,2023-08-09,42273,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,4.2,Wesley Lawson,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.11,0.3,563370.0,169011.0,3.7,63
TRX1777908,2023-07-13,68056,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.8,Annette Lee,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.09,0.3,576030.0,172809.0,4.3,83
TRX1432058,2020-05-20,41343,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.0,Beverly Wood,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.12,0.3,557040.0,167112.0,3.1,60
TRX7509368,2022-04-15,21840,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.9,Eric Castro,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.13,0.3,550710.0,165213.0,4.0,76
TRX5056070,2020-08-11,14799,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.6,Darryl Morales,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.15,0.3,538050.0,161415.0,5.0,65
TRX4447910,2021-08-01,21125,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Dumai,Riau,4.3,Sierra Martin,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.07,0.3,588690.0,176607.0,3.7,85
TRX6095395,2022-06-21,63092,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,3.9,Michael Kennedy,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.11,0.3,563370.0,169011.0,4.7,81
TRX3737637,2022-12-21,38326,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.1,Kelli Young,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.09,0.3,576030.0,172809.0,4.7,34
TRX4159574,2020-01-17,88276,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Balikpapan,Kalimantan Timur,5.0,Timothy Murphy,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.13,0.3,550710.0,165213.0,3.3,44
TRX9413943,2020-07-21,37734,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.6,Rebecca Matthews,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.05,0.3,601350.0,180405.0,4.7,12
TRX3848266,2021-10-02,42381,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jambi,Jambi,4.0,Jeffrey Richardson,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.15,0.3,538050.0,161415.0,4.6,64
TRX6909661,2020-12-18,99485,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.8,Daniel Flores,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.02,0.3,620340.0,186102.0,4.1,11
TRX6649692,2021-08-28,11344,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.0,Cynthia Martin,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.09,0.3,576030.0,172809.0,4.3,12
TRX4963186,2022-07-05,15418,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.9,Amanda Jones,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.03,0.3,614010.0,184203.0,4.9,22
TRX6552807,2020-11-24,31737,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Robert Robinson,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.04,0.3,607680.0,182304.0,3.7,45
TRX9780494,2020-11-27,46963,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.3,Michelle English,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.13,0.3,550710.0,165213.0,3.2,94
TRX1467236,2021-12-23,23145,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Jose Mooney,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.07,0.3,588690.0,176607.0,3.9,19
TRX7940650,2020-02-24,33370,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.3,Jessica Collins,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.1,0.3,569700.0,170910.0,3.5,30
TRX3493266,2023-01-15,68330,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,4.6,Sean Reed,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.13,0.3,550710.0,165213.0,3.2,42
TRX1084690,2022-07-19,17863,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.7,Gary Moore,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.1,0.3,569700.0,170910.0,4.2,53
TRX7964725,2021-02-13,73710,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.0,Jason Knox,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.03,0.3,614010.0,184203.0,3.8,35
TRX9222613,2022-07-14,67598,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.6,Hannah Murray,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.06,0.3,595020.0,178506.0,5.0,26
TRX3107894,2022-10-14,56216,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.8,Jennifer Ramos,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.12,0.3,557040.0,167112.0,4.4,61
TRX4856523,2023-03-27,15815,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.8,Brandon Davis,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.11,0.3,563370.0,169011.0,3.4,93
TRX1446625,2021-02-19,22859,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.4,Leah Glenn,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.04,0.3,607680.0,182304.0,4.1,46
TRX7093243,2023-08-10,31074,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.9,Vanessa Coffey,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.05,0.3,601350.0,180405.0,4.0,35
TRX3796134,2022-07-17,56868,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,3.9,Emily Price,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.11,0.3,563370.0,169011.0,4.8,17
TRX9725644,2022-02-14,94007,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.6,Amber Smith,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.03,0.3,614010.0,184203.0,3.4,44
TRX1738704,2021-09-24,28718,Apotek,Kimia Farma - Apotek,Bogor,Jawa Barat,4.1,Andrea Bradford,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.07,0.3,588690.0,176607.0,4.3,82
TRX3349793,2021-10-05,48575,Apotek,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.8,Sherri James,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.09,0.3,576030.0,172809.0,4.4,72
TRX9423493,2022-06-26,68063,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,4.5,Erika Walker,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.04,0.3,607680.0,182304.0,3.8,0
TRX2622859,2023-05-22,53721,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.4,Gabriela Burns,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.07,0.3,588690.0,176607.0,4.1,94
TRX3556538,2023-04-22,20062,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,5.0,George Brandt,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.01,0.3,626670.0,188001.0,3.6,80
TRX4768638,2020-08-30,21578,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.0,Michelle Walter,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.04,0.3,607680.0,182304.0,4.5,63
TRX3954128,2021-05-24,36671,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,Victoria Peterson,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.01,0.3,626670.0,188001.0,4.2,29
TRX5276993,2023-07-20,95669,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,4.8,Judith Griffin,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.04,0.3,607680.0,182304.0,3.4,50
TRX2273798,2022-11-01,21949,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tomohon,Sulawesi Utara,4.6,Gregory Richardson,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.11,0.3,563370.0,169011.0,4.8,39
TRX3937244,2022-01-17,23576,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.5,Tanya Russell,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.09,0.3,576030.0,172809.0,4.8,83
TRX6278021,2021-05-30,41814,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.0,Jennifer Gross,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.1,0.3,569700.0,170910.0,3.9,41
TRX3766914,2023-03-10,31233,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,4.7,Matthew Clark MD,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.1,0.3,569700.0,170910.0,4.1,46
TRX3078680,2021-08-04,90714,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,4.2,Alicia Logan,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.04,0.3,607680.0,182304.0,4.0,12
TRX5012013,2023-03-16,48439,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,5.0,Angela Morgan,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.01,0.3,626670.0,188001.0,4.9,90
TRX6916340,2021-04-18,27256,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.0,Alyssa Johnson,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.13,0.3,550710.0,165213.0,3.4,24
TRX4869884,2020-09-28,51302,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.6,Jason Gallagher,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.02,0.3,620340.0,186102.0,4.5,71
TRX9945046,2020-06-27,23470,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Lubuklinggau,Sumatera Selatan,5.0,Chris Hernandez,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.14,0.3,544380.0,163314.0,3.7,68
TRX8429752,2022-08-16,89043,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.0,Jose Pope,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.12,0.3,557040.0,167112.0,3.7,91
TRX9642726,2022-06-21,99430,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.1,Michael Young,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.07,0.3,588690.0,176607.0,4.3,63
